0 ; 300 ; 0 ; 300 ;
1 ; 300 ; 1 ; 301 ;
2 ; 300 ; 2 ; 302 ;
3 ; 300 ; 3 ; 303 ;
4 ; 300 ; 4 ; 303 ;
5 ; 300 ; 5 ; 304 ;
6 ; 300 ; 6 ; 305 ;
7 ; 300 ; 7 ; 306 ;
8 ; 300 ; 8 ; 307 ;
9 ; 300 ; 9 ; 308 ;
10 ; 300 ; 10 ; 309 ;
11 ; 300 ; 11 ; 309 ;
12 ; 300 ; 12 ; 311 ;
13 ; 300 ; 13 ; 312 ;
14 ; 300 ; 14 ; 313 ;
15 ; 300 ; 15 ; 314 ;
16 ; 300 ; 16 ; 316 ;
17 ; 300 ; 16 ; 317 ;
18 ; 300 ; 17 ; 317 ;
19 ; 300 ; 17 ; 318 ;
20 ; 300 ; 18 ; 319 ;
21 ; 300 ; 19 ; 321 ;
22 ; 300 ; 19 ; 321 ;
23 ; 300 ; 20 ; 323 ;
24 ; 300 ; 20 ; 323 ;
25 ; 300 ; 21 ; 324 ;
26 ; 300 ; 22 ; 326 ;
27 ; 300 ; 22 ; 326 ;
28 ; 300 ; 23 ; 327 ;
29 ; 300 ; 24 ; 329 ;
30 ; 300 ; 24 ; 329 ;
31 ; 300 ; 25 ; 331 ;
32 ; 300 ; 25 ; 331 ;
33 ; 300 ; 26 ; 333 ;
34 ; 300 ; 27 ; 334 ;
35 ; 300 ; 27 ; 334 ;
36 ; 300 ; 28 ; 335 ;
37 ; 300 ; 28 ; 336 ;
38 ; 300 ; 29 ; 337 ;
39 ; 300 ; 30 ; 339 ;
40 ; 300 ; 30 ; 339 ;
41 ; 300 ; 31 ; 341 ;
42 ; 300 ; 32 ; 342 ;
43 ; 300 ; 32 ; 342 ;
44 ; 300 ; 33 ; 344 ;
45 ; 300 ; 33 ; 343 ;
46 ; 300 ; 34 ; 345 ;
47 ; 300 ; 35 ; 347 ;
48 ; 300 ; 35 ; 347 ;
49 ; 300 ; 36 ; 349 ;
50 ; 300 ; 36 ; 349 ;
